Temperature,Cp,H,S,G,Source,Uncertainty
200.00000000000003,41.073445332919995,7.258525865514001,257.27525823606186,-44.19652578169838,theoretical,0.18
203.44766770921817,41.22883203087394,7.400400976815123,257.97858515199124,-45.08474049128144,theoretical,0.18
206.95476748160223,41.38811412884446,7.545273554694661,258.68460098643027,-45.99073789352307,theoretical,0.18
210.52232382717756,41.551401089566006,7.693218874076988,259.3933732481215,-46.91487684748798,theoretical,0.18
214.1513789168204,41.71880573409707,7.844314560633392,260.10497134523047,-47.85752371606777,theoretical,0.18
217.84299288670067,41.890444350877154,7.998640680150503,260.8194666436706,-48.81905253661969,theoretical,0.18
221.59824414797524,42.06643680844312,8.156279831781077,261.5369325273243,-49.79984519612147,theoretical,0.18
225.4182297018173,42.24690667192946,8.317317245359082,262.2574444602217,-50.80029161098676,theoretical,0.18
229.30406545987765,42.431981323481956,8.481840882970419,262.98108005074414,-51.820789911694746,theoretical,0.18
233.25688657026996,42.62179208671856,8.649941544979605,263.7079191179206,-52.86174663239112,theoretical,0.18
237.27784774917558,42.81647435537554,8.821712980722927,264.4380437598859,-53.923576905625104,theoretical,0.18
241.36812361816362,43.01616772628211,8.997252004088542,265.1715384245754,-55.006704662392984,theoretical,0.18
245.5289090473282,43.22101613681167,9.176658614215377,265.9084899827297,-56.111562837666646,theoretical,0.18
249.76141950433833,43.431168006962466,9.360036121553458,266.6489878032889,-57.23859358159097,theoretical,0.18
254.0668914095063,43.64677638622652,9.547491279540933,267.3931238312546,-58.38824847654311,theoretical,0.18
258.4465824969762,43.867999105410206,9.739134422165131,268.1409926681053,-59.560988760253444,theoretical,0.18
262.90177218213927,44.09499893357643,9.935079607688598,268.8926916548496,-60.757285555196894,theoretical,0.18
267.43376193538245,44.32794374028341,10.135444768834683,269.6483209578071,-61.97762010447109,theoretical,0.18
272.04387566227916,44.567006663301775,10.340351869742044,270.40798365720775,-63.222484014387,theoretical,0.18
276.7334600903361,44.81236628199752,10.549927070012744,271.17178583870833,-64.49237950400862,theoretical,0.18
281.5038851624044,45.06420679657494,10.764300896194568,271.9398366879188,-65.78781966188433,theoretical,0.18
286.3565444368738,45.32271821338045,10.983608421055406,272.71224858804584,-67.1093287102271,theoretical,0.18
291.29285549476526,45.58809653647513,11.207989451025107,273.4891372207568,-68.45744227680882,theoretical,0.18
296.3142603538418,45.86054396569099,11.437588722199072,274.2706216703718,-69.83270767484554,theoretical,0.18
301.4222258898558,46.14026910139299,11.672556105317321,275.05682453149876,-71.23568419116252,theoretical,0.18
306.6182442650613,46.42748715617765,11.913046820153731,275.8478720202268,-72.66694338294155,theoretical,0.18
311.90383336411037,46.72242017374532,12.159221659771427,276.64389408899905,-74.12706938336233,theoretical,0.18
317.28053723746433,47.02529725519311,12.41124722512344,277.4450245452886,-75.61665921646721,theoretical,0.18
322.74992655244927,47.3363547929829,12.669296170501632,278.25140117420875,-77.13632312159035,theoretical,0.18
328.3135990520866,47.65583671284796,12.933547460361927,279.063165865188,-78.68668488770736,theoretical,0.18
333.973180021832,47.983994723910854,13.204186638080508,279.88046474285034,-80.26838219807743,theoretical,0.18
339.73032276436277,48.32108857729505,13.481406107223522,280.7034483022424,-81.88206698556691,theoretical,0.18
345.58670908254754,48.667386333521364,13.765405425941777,281.53227154855534,-83.52840579905761,theoretical,0.18
351.5440497707418,49.023164638991844,14.05639161513292,282.3670941414937,-85.20808018136408,theoretical,0.18
357.6040851145536,49.38870901187308,14.354579481045816,283.20808054445035,-86.92178705910115,theoretical,0.18
363.7685853992233,49.7643141377022,14.660191953035728,284.05540017864934,-88.67023914496181,theoretical,0.18
370.039351426768,50.1502841750498,14.97346043721462,284.90922758242766,-90.45416535288834,theoretical,0.18
376.4182150420384,50.54693307158577,15.294625186778307,285.7697425758285,-92.27431122663786,theoretical,0.18
