Temperature,Cp,H,S,G,Source,Uncertainty
200.00000000000003,44.0666518754,7.810051885841333,255.11069991679463,-43.2120880975176,theoretical,0.19
203.44766770921817,44.239139046792985,7.962276113849364,255.86533105624693,-44.09292873719106,theoretical,0.19
206.95476748160223,44.4156136033677,8.117736346389128,256.6229441796251,-44.99160539674937,theoretical,0.19
210.52232382717756,44.59617954144501,8.27651332551665,257.3836083215903,-45.90848201336861,theoretical,0.19
214.1513789168204,44.780943876209804,8.438690246678128,258.14739431991643,-46.84393021071615,theoretical,0.19
217.84299288670067,44.97001673638887,8.6043528481025,258.914374867892,-47.79832947450824,theoretical,0.19
221.59824414797524,45.16351146204344,8.773589503908866,259.684624568366,-48.77206733266719,theoretical,0.19
225.4182297018173,45.36154470558179,8.946491321096431,260.45821998949333,-49.76553954022163,theoretical,0.19
229.30406545987765,45.56423653610066,9.123152240592892,261.23523972223364,-50.779150269101,theoretical,0.19
233.25688657026996,45.77171054716816,9.303669142545441,262.01576443966405,-51.81331230297985,theoretical,0.19
237.27784774917558,45.98409396816464,9.488141956047308,262.7998769581639,-52.86844723733399,theoretical,0.19
241.36812361816362,46.201517779301795,9.676673773502065,263.5876623005332,-53.9449856848758,theoretical,0.19
245.5289090473282,46.42411683044489,9.869370969837707,264.3792077611101,-55.04336748654458,theoretical,0.19
249.76141950433833,46.65202996386654,10.066343326792303,265.1746029729518,-56.16404192823147,theoretical,0.19
254.0668914095063,46.88540014106581,10.267704162504124,265.9739399771488,-57.307467963428685,theoretical,0.19
258.4465824969762,47.12437457378995,10.47357046665004,266.7773132943419,-58.47411444199776,theoretical,0.19
262.90177218213927,47.36910485940187,10.684063041387844,267.5848199985154,-59.66446034526059,theoretical,0.19
267.43376193538245,47.61974712074044,10.899306648370443,268.3965597931424,-60.87899502762444,theoretical,0.19
272.04387566227916,47.87646215062627,11.119430162112769,269.21263508975994,-62.118218464960414,theoretical,0.19
276.7334600903361,48.13941556117094,11.344566730006015,270.033151089055,-63.38264150996469,theoretical,0.19
281.5038851624044,48.40877793805265,11.574853939287669,270.858215864544,-64.67278615473867,theoretical,0.19
286.3565444368738,48.684724999927106,11.81043399129125,271.68794044893286,-65.98918580083631,theoretical,0.19
291.29285549476526,48.9674377631485,12.051453883315009,272.5224389232476,-67.33238553703553,theoretical,0.19
296.3142603538418,49.25710271198099,12.298065598465538,273.3618285088258,-68.70294242510091,theoretical,0.19
301.4222258898558,49.5539119744875,12.550426303849301,274.2062296622662,-70.10142579381598,theoretical,0.19
306.6182442650613,49.85806350428935,12.808698557503792,275.05576617343394,-71.52841754157576,theoretical,0.19
311.90383336411037,50.16976126839629,13.073050524478388,275.9105652666245,-72.98451244784036,theoretical,0.19
317.28053723746433,50.489215441314045,13.343656202495598,276.77075770499016,-74.47031849376376,theoretical,0.19
322.74992655244927,50.816642605642954,13.620695657644202,277.63647789834073,-75.98645719232597,theoretical,0.19
328.3135990520866,51.15226595938939,13.904355270577906,278.50786401442866,-77.53356392830828,theoretical,0.19
333.973180021832,51.49631553021821,14.19482799371622,279.38505809383685,-79.11228830846674,theoretical,0.19
339.73032276436277,51.84902839688394,14.492313619969046,280.2682061685889,-80.72329452227461,theoretical,0.19
345.58670908254754,52.21064891808452,14.797019063531433,281.1574583846081,-82.36726171361859,theoretical,0.19
351.5440497707418,52.58142896899195,15.109158653322321,282.05296912815186,-84.0448843638502,theoretical,0.19
357.6040851145536,52.961628185721146,15.428954439669248,282.954897156357,-85.75687268661238,theoretical,0.19
363.7685853992233,53.35151421800872,15.75663651487038,283.8634057320325,-87.50395303487686,theoretical,0.19
370.039351426768,53.75136299038175,16.09244334829671,284.7786627628442,-89.28686832064844,theoretical,0.19
376.4182150420384,54.16145897210678,16.436622136729646,285.7008409450364,-91.10637844781027,theoretical,0.19
382.90703966784827,54.58209545621935,16.789429170664057,286.6301179118455,-92.96326075860699,theoretical,0.19
389.50772084932396,55.013574847944156,17.151130217342224,287.566676386762,-94.85831049428056,theoretical,0.19
396.2221868076408,55.45620896282737,17.522000921322764,288.51070434180485,-96.79234127039987,theoretical,0.19
403.05239900330326,55.91031933491317,17.902327223428035,289.46239516097614,-98.76618556744558,theoretical,0.19
410.0003527091367,56.37623753530833,18.292405798955446,290.4219478090719,-100.78069523723853,theoretical,0.19
417.06807759315336,56.85430550149009,18.69254451608204,291.38956700602847,-102.83674202582361,theoretical,0.19
