Temperature,Cp,H,S,G,Source,Uncertainty
200.00000000000003,44.39923038012,7.832223786156001,255.27698916915463,-43.22317404767494,theoretical,0.19
203.44766770921817,44.58328258236151,7.985614513738905,256.0374028240312,-44.104597937135836,theoretical,0.19
206.95476748160223,44.77172433028712,8.142302617284898,256.80099954308486,-45.003888532197266,theoretical,0.19
210.52232382717756,44.96467360488157,8.30237206770038,257.5678553533086,-45.92141138446047,theoretical,0.19
214.1513789168204,45.16225189229412,8.465909459156963,258.3380483279586,-46.85753981695556,theoretical,0.19
217.84299288670067,45.36458429542687,8.633004107421447,259.11165864741093,-47.8126551041677,theoretical,0.19
221.59824414797524,45.57179964922591,8.803748152370865,259.8887686619573,-48.787146656898194,theoretical,0.19
225.4182297018173,45.78403063980095,8.978236664884964,260.6694629566029,-49.78141221211591,theoretical,0.19
229.30406545987765,46.001413927503535,9.156567758318168,261.4538284179351,-50.79585802796363,theoretical,0.19
233.25688657026996,46.22409027409813,9.338842704762506,262.2419543031291,-51.830899084088394,theoretical,0.19
237.27784774917558,46.452204674165564,9.525166056323389,263.0339323111644,-52.88695928747204,theoretical,0.19
241.36812361816362,46.68590649088214,9.71564577164072,263.8298566563234,-53.964471683945135,theoretical,0.19
245.5289090473282,46.925349596324004,9.910393347899399,264.6298241440496,-55.06387867557541,theoretical,0.19
249.76141950433833,47.170692516449904,10.109523958584624,265.43393424924346,-56.185632244127625,theoretical,0.19
254.0668914095063,47.42209858092233,10.31315659725035,266.2422891970771,-57.33019418080182,theoretical,0.19
258.4465824969762,47.67973607793117,10.521414227581934,267.0549940464125,-58.49803632246371,theoretical,0.19
262.90177218213927,47.943778414190774,10.734423940047916,267.87215677590984,-59.68964079459063,theoretical,0.19
267.43376193538245,48.21440428028625,10.952317115450159,268.69388837291535,-60.90550026116432,theoretical,0.19
272.04387566227916,48.491797821551636,11.175229595696699,269.5203029252226,-62.14611818175238,theoretical,0.19
276.7334600903361,48.77614881466842,11.403301862137658,270.35151771580377,-63.41200907603052,theoretical,0.19
281.5038851624044,49.06765285017951,11.636679221820916,271.18765332060747,-64.70369879600531,theoretical,0.19
286.3565444368738,49.36651152112049,11.87551200204211,272.0288337095296,-66.02172480621174,theoretical,0.19
291.29285549476526,49.672932617976834,12.119955753581616,272.87518635066175,-67.36663647216884,theoretical,0.19
296.3142603538418,49.98713033018332,12.370171463040705,273.7268423179269,-68.7389953573885,theoretical,0.19
301.4222258898558,50.30932545438855,12.62632577470896,274.58393640221675,-70.13937552924581,theoretical,0.19
306.6182442650613,50.6397456097163,12.888591222416938,275.4466072261474,-71.56836387403234,theoretical,0.19
311.90383336411037,50.97862546026212,13.157146471849694,276.31499736255734,-73.02656042152597,theoretical,0.19
317.28053723746433,51.32620694507297,13.432176573820874,277.1892534568696,-74.51457867942639,theoretical,0.19
322.74992655244927,51.68273951586549,13.713873229031412,278.06952635345203,-76.0330459780196,theoretical,0.19
328.3135990520866,52.04848038274758,14.002435064862944,278.95597122610775,-77.5826038254508,theoretical,0.19
333.973180021832,52.42369476821697,14.29806792478311,279.84874771283626,-79.16390827400019,theoretical,0.19
339.73032276436277,52.80865616972042,14.600985170968842,280.7480200550072,-80.77763029777455,theoretical,0.19
345.58670908254754,53.203646631065844,14.911408000783336,281.65395724109874,-82.42445618224454,theoretical,0.19
351.5440497707418,53.608957022991014,15.22956577777428,282.5667331551514,-84.10508792607618,theoretical,0.19
357.6040851145536,54.02488733320214,15.555696377894122,283.48652673009747,-85.82024365572481,theoretical,0.19
363.7685853992233,54.451746966206784,15.890046551677685,284.4135221061316,-87.57065805328054,theoretical,0.19
370.039351426768,54.88985505327664,16.232872303149428,285.34790879429164,-89.3570827980748,theoretical,0.19
376.4182150420384,55.33954077288708,16.584439286270726,286.2898818454266,-91.18028702258083,theoretical,0.19
382.90703966784827,55.801143681993324,16.945023219778545,287.23964202473246,-93.04105778316422,theoretical,0.19
389.50772084932396,56.27501405851372,17.314910321308524,288.1973959920468,-94.94020054626372,theoretical,0.19
396.2221868076408,56.76151325540537,17.694397761740984,289.1633564880938,-96.87853969060896,theoretical,0.19
403.05239900330326,57.26101406672926,18.083794140754566,290.13774252688415,-98.85691902610883,theoretical,0.19
410.0003527091367,57.77390110611644,18.483419984622124,291.12077959447595,-100.87620233007186,theoretical,0.19
417.06807759315336,58.300571198060595,18.893608267334567,292.1126998543137,-102.93727390144986,theoretical,0.19
424.25763831147134,58.84143378247773,19.314704956193687,293.1137423593675,-105.04103913382863,theoretical,0.19
431.57113511144934,59.396911332987926,19.74706958307112,294.1241532713038,-107.18842510791934,theoretical,0.19
439.01070444522117,59.967439789390674,20.19107584259186,295.14418608692523,-109.38038120434064,theoretical,0.19
446.5785195938056,60.553469004821224,20.64711221856291,296.1741018721269,-111.61787973751652,theoretical,0.19
454.2767913019756,61.15546320809235,21.11558264003486,297.2141695036247,-113.90191661155328,theoretical,0.19
462.1077684240713,61.77390148174324,21.596907168453473,298.26466591871906,-116.23351199899696,theoretical,0.19
470.07373858094394,62.40927825633519,22.091522717431854,299.32587637336655,-118.613711043414,theoretical,0.19
478.17702882822874,63.06210382155308,22.59988380675128,300.3980947088439,-121.04358458678456,theoretical,0.19
486.4200063361335,63.73290485468974,23.122463352279045,301.4816236272939,-123.52422992273709,theoretical,0.19
494.80507908094734,64.42222496711148,23.659753493577618,302.57677497645744,-126.05677157670641,theoretical,0.19
503.3346965484699,65.13062526932289,24.212266461068666,303.6838700439029,-128.6423621141442,theoretical,0.19
512.0113504495667,65.85868495527116,24.780535484709638,304.8032398610777,-131.28218297796397,theoretical,0.19
520.8375754480575,66.60700190655113,25.36511574623946,305.9352255175144,-133.97744535645742,theoretical,0.19
529.815949901156,67.37619331719696,25.966585377154587,307.0801784855394,-136.72939108297803,theoretical,0.19
538.9490966126708,68.16689633976787,26.58554650468493,308.23846095584076,-139.53929356874545,theoretical,0.19
548.2396835991898,68.97976875346176,27.22262634815519,309.41044618426577,-142.40845877019083,theoretical,0.19
557.6904248694742,69.81548965501479,27.878478368237552,310.59651885023135,-145.33822619232765,theoretical,0.19
567.304081217288,70.67476017317183,28.553783471728842,311.79707542714294,-148.3299699297039,theoretical,0.19
577.0834610278905,71.55830420753888,29.249251274618665,313.0125245652321,-151.3850997465631,theoretical,0.19
587.031421098439,72.46686919265873,29.96562142635642,314.24328748723667,-154.50506219792143,theoretical,0.19
597.1508674725266,73.40122688817726,30.703664998371266,315.489798397361,-157.69134179334537,theoretical,0.19
607.4447562891097,74.36217419600054,31.46418594005592,316.752504903972,-160.94546220530236,theoretical,0.19
617.9160946460689,75.35053400537235,32.24802260558758,318.03186845649736,-164.2689875240436,theoretical,0.19
628.567941478656,76.36715606683488,33.05604935513125,319.3283647970137,-167.663523561073,theoretical,0.19
639.403408453085,77.41291789606788,33.88917823415132,320.64248442702586,-171.13071920335423,theoretical,0.19
650.4256608755236,78.4887257086366,34.74836073474652,321.9747330899559,-174.6722678205084,theoretical,0.19
661.6379186167607,79.59551538671475,35.63458964312444,323.3256322698815,-178.28990872736813,theoretical,0.19
673.0434570528072,80.73425347888444,36.54890097753941,324.6957197070764,-181.98542870436063,theoretical,0.19
684.6456080217147,81.90593823415466,37.492376021240524,326.08554993093094,-185.7606635783169,theoretical,0.19
696.4477607968871,83.11160067137851,38.46614345520721,327.49569481084575,-189.61749986642704,theoretical,0.19
708.4533630771713,84.35230568529059,39.471381595694325,328.92674412571455,-193.55787648619236,theoretical,0.19
720.6659219940121,85.62915319042783,40.509320741865224,330.37930615263224,-197.5837865343635,theoretical,0.19
733.0890051359754,86.94327930424211,41.58124563906174,331.85400827548835,-201.69727913800176,theoretical,0.19
745.7262415909262,88.29585757075613,42.68849806354266,333.3514976141251,-205.90046138094544,theoretical,0.19
758.5813230061743,89.688100226163,43.832479534821864,334.87244167476604,-210.19550030913013,theoretical,0.19
771.6580046668961,91.12125950781724,45.01465416205076,336.41752902244497,-214.58462501837676,theoretical,0.19
784.9601065931449,92.5966290081155,46.2365516312198,337.9874699761881,-219.07012882843617,theoretical,0.19
798.4915146557738,94.1155450748172,47.49977034030084,339.58299732773094,-223.65437154726666,theoretical,0.19
