Temperature,Cp,H,S,G,Source,Uncertainty
200.00000000000003,41.073445332919995,7.300098178604001,273.90418347206185,-47.480738515808376,theoretical,0.18
203.44766770921817,41.22883203087394,7.441973289905122,274.6075103879913,-48.42628423396661,theoretical,0.18
206.95476748160223,41.38811412884446,7.5868458677846595,275.3135262224303,-49.39060093611841,theoretical,0.18
210.52232382717756,41.551401089566006,7.734791187166989,276.0222984841215,-50.374064517829105,theoretical,0.18
214.1513789168204,41.71880573409707,7.885886873723392,276.73389658123045,-51.37705867217187,theoretical,0.18
217.84299288670067,41.890444350877154,8.040212993240502,277.4483918796706,-52.399975065429125,theoretical,0.18
221.59824414797524,42.06643680844312,8.197852144871076,278.1658577633243,-53.44321351739701,theoretical,0.18
225.4182297018173,42.24690667192946,8.358889558449082,278.88636969622166,-54.50718218643975,theoretical,0.18
229.30406545987765,42.431981323481956,8.52341319606042,279.6100052867442,-55.5922977594479,theoretical,0.18
233.25688657026996,42.62179208671856,8.691513858069607,280.33684435392064,-56.69898564686029,theoretical,0.18
237.27784774917558,42.81647435537554,8.863285293812927,281.0669689958859,-57.827680182915124,theoretical,0.18
241.36812361816362,43.01616772628211,9.038824317178543,281.80046366057536,-58.97882483130304,theoretical,0.18
245.5289090473282,43.22101613681167,9.218230927305376,282.5374152187297,-60.1528723964013,theoretical,0.18
249.76141950433833,43.431168006962466,9.401608434643459,283.2779130392889,-61.350285240275845,theoretical,0.18
254.0668914095063,43.64677638622652,9.589063592630934,284.0220490672546,-62.571535505644704,theoretical,0.18
258.4465824969762,43.867999105410206,9.780706735255132,284.76991790410534,-63.817105345005366,theoretical,0.18
262.90177218213927,44.09499893357643,9.976651920778599,285.52161689084966,-65.08748715613561,theoretical,0.18
267.43376193538245,44.32794374028341,10.177017081924683,286.27724619380706,-66.38318382418679,theoretical,0.18
272.04387566227916,44.567006663301775,10.381924182832044,287.03690889320774,-67.70470897059673,theoretical,0.18
276.7334600903361,44.81236628199752,10.591499383102745,287.8007110747084,-69.05258720906042,theoretical,0.18
281.5038851624044,45.06420679657494,10.805873209284568,288.56876192391877,-70.42735440880348,theoretical,0.18
286.3565444368738,45.32271821338045,11.025180734145406,289.3411738240458,-71.8295579654172,theoretical,0.18
291.29285549476526,45.58809653647513,11.249561764115105,290.1180624567568,-73.25975707952223,theoretical,0.18
296.3142603538418,45.86054396569099,11.479161035289073,290.89954690637177,-74.71852304354019,theoretical,0.18
301.4222258898558,46.14026910139299,11.714128418407324,291.6857497674988,-76.20643953686364,theoretical,0.18
306.6182442650613,46.42748715617765,11.954619133243732,292.47679725622686,-77.72410292972887,theoretical,0.18
311.90383336411037,46.72242017374532,12.200793972861426,293.27281932499903,-79.27212259610593,theoretical,0.18
317.28053723746433,47.02529725519311,12.45281953821344,294.07394978128866,-80.85112123593692,theoretical,0.18
322.74992655244927,47.3363547929829,12.710868483591632,294.88032641020874,-82.46173520706549,theoretical,0.18
