Temperature,Cp,Cp_uncertainty,H,H_uncertainty,S,S_uncertainty,G,G_uncertainty
100.0,33.29509139816303,3.196328774223651,135487.66953378337,13006.816275243204,126.59736928417844,12.15334745128113,135475.00979685495,13006.816332022607
110.0,33.305294896796696,3.1973083100924824,135169.41953132252,12976.264275006963,129.4222473317946,12.424535743852283,135155.18308411603,12976.264346979371
120.0,34.45536835491424,3.3077153620717676,128542.79264963408,12340.108094364872,132.60427885828096,12.730010770394973,128526.8801361711,12340.108188916949
130.0,34.00744971243222,3.264715172393493,129651.81118853734,12446.573874099584,136.23361057734985,13.078426615425586,129634.10081916228,12446.573990222487
140.0,34.08634976708545,3.272289577640203,129529.55679653888,12434.837452467731,138.47434683828166,13.293537296475039,129510.17038798152,12434.837591740777
150.0,33.77082772554791,3.241999461652599,131123.7745506278,12587.88235686027,139.89562186970406,13.42997969949159,131102.79020734734,12587.882518054894
160.0,34.33959924215284,3.2966015272466733,129258.94205727887,12408.858437498771,142.90238201088525,13.718628673044984,129236.07767615712,12408.858631631849
170.0,35.562495847575796,3.4139996013672764,126914.75638578337,12183.816613035204,145.43463331599472,13.961724798335492,126890.03249811966,12183.816844221792
180.0,34.408998547352795,3.303263860545868,129792.7503463943,12460.104033253852,146.37042165759968,14.051560479129568,129766.40367049593,12460.104289963658
190.0,35.193617655558,3.3785872949335682,128194.90542659246,12306.710920952875,148.4015547290722,14.24654925399093,128166.70913119394,12306.711218636241
200.0,34.14022654554045,3.2774617483718833,131779.20263578373,12650.803453035238,149.69906595714895,14.371110331886298,131749.2628225923,12650.803779542262
210.0,35.1261404183738,3.372109480163885,129161.25667960972,12399.480641242533,152.19442905756543,14.610665189526282,129129.29584950763,12399.481020859024
220.0,36.575888247271514,3.5112852717380654,126740.04202762443,12167.044034651944,153.96273560658992,14.780422618232633,126706.17022579098,12167.044469166154
230.0,37.209929129043985,3.5721531963882223,126080.39175864041,12103.71760882948,155.46973273930098,14.925094342972894,126044.63372011037,12103.718095618815
240.0,35.173430330829795,3.3766493117596603,130499.22134010318,12527.925248649906,156.91058408736222,15.063416072386772,130461.5627999222,12527.925770277154
250.0,38.48373275173383,3.694438344166448,124822.55640877299,11982.965415242204,159.5908072611576,15.320717497071131,124782.65870695769,11982.966027372557
260.0,36.43321670500331,3.4975888036803178,128592.26607990988,12344.857543671349,160.6565049376363,15.423024474013085,128550.49538862609,12344.858194954288
270.0,36.39415422628581,3.493838805723438,129126.09112837208,12396.104748323722,160.44657534111303,15.40287123274685,129082.77055302997,12396.105445938469
280.0,36.483322715766256,3.502398980713561,129407.30421439541,12423.101204581959,162.76101358080209,15.625057303757,129361.73113059279,12423.101974951793
290.0,39.00345938847594,3.7443321012936903,125261.68029474874,12025.12130829588,166.38865965089548,15.973311326485966,125213.42758344999,12025.122200504533
300.0,38.51619497649406,3.69755471774343,126433.59193023785,12137.624825302833,165.93402355431692,15.929666261214424,126383.81172317154,12137.62576609164
310.0,37.81025048663174,3.6297840467166465,128108.50360577718,12298.416346154609,166.60093270304841,15.993689539492646,128056.85731663923,12298.417345559581
320.0,37.18338708499481,3.569605160159502,129813.22425379786,12462.069528364596,166.61945301959273,15.995467489880902,129759.9060288316,12462.070579536266
